time, pascal, temperature
      38693164,-112.051, 25.3298
      38703106,-112.051, 25.3298
      38713105,-112.051, 25.3298
      38723105,-112.051, 25.3298
      38733105,-112.051, 25.3298
      38743105,-112.051, 25.3298
      38753105,-112.051, 25.3298
      38763105,-112.051, 25.3298
      38773105,-112.051, 25.3298
      38783105,-112.051, 25.3298
      38793105,-112.051, 25.3298
      38803105,-112.051, 25.3298
      38813105,-112.051, 25.3298
      38823105,-112.051, 25.3298
      38833105,-112.051, 25.3298
      38843246,-112.051, 25.3298
      38853169,-112.051, 25.3298
      38863106,-112.051, 25.3298
      38873105,-112.051, 25.3298
      38883105,-112.051, 25.3298
      38893105,-112.051, 25.3298
      38903105,-112.051, 25.3298
      38913105, -106.79, 25.3298
      38923105,-112.051, 25.3298
      38933105,-112.051, 25.3298
      38943105,-112.051, 25.3298
      38953105,-112.051, 25.3298
      38963105,-112.051, 25.3298
      38973105,-112.051, 25.3298
      38983105,-112.051, 25.3298
      38993105,-112.051, 25.3298
      39003235,-112.051, 25.3298
      39013163,-112.051, 25.3298
      39023106,-112.051, 25.3298
      39033105,-112.051, 25.3298
      39043105,-112.051, 25.3298
      39053105,-112.051, 25.3298
      39063105,-112.051, 25.3298
      39073105,-112.051, 25.3298
      39083105,-112.051, 25.3298
      39093105,-112.051, 25.3298
      39103105,-112.051, 25.3298
      39113105,-112.051, 25.3298
      39123105,-112.051, 25.3298
      39133105,-112.051, 25.3298
      39143105,-117.311, 25.3298
      39153105,-117.311, 25.3298
      39163233,-112.051, 25.3298
      39173169,-112.051, 25.3298
      39183106,-112.051, 25.3298
      39193105,-117.311, 25.3298
      39203105,-112.051, 25.3298
      39213105,-112.051, 25.3298
      39223105,-112.051, 25.3298
      39233105,-117.311, 25.3298
      39243105, -106.79, 25.3298
      39253105, -106.79, 25.3298
      39263105, -106.79, 25.3298
      39273105, -106.79, 25.3298
      39283105, -106.79, 25.3298
      39293105, -106.79, 25.3298
      39303105, -106.79, 25.3298
      39313105, -106.79, 25.3298
      39323228, -106.79, 25.3298
      39333168, -106.79, 25.3298
      39343106, -106.79, 25.3298
      39353105, -106.79, 25.3298
      39363105, -106.79, 25.3298
      39373105, -101.53, 25.3298
      39383105, -106.79, 25.3298
      39393105, -106.79, 25.3298
      39403105, -106.79, 25.3298
      39413105, -106.79, 25.3298
      39423105, -106.79, 25.3298
      39433105, -106.79, 25.3298
      39443105, -106.79, 25.3298
      39453105, -106.79, 25.3298
      39463181, -106.79, 25.3298
      39473241, -106.79, 25.3298
      39483246, -106.79, 25.3298
      39493281, -106.79, 25.3298
      39503225, -106.79, 25.3298
      39513233, -106.79, 25.3298
      39523164, -106.79, 25.3298
      39533107, -106.79, 25.3298
      39543105, -106.79, 25.3298
      39553105,-112.051, 25.3298
      39563105,-112.051, 25.3298
      39573105,-112.051, 25.3298
      39583105,-112.051, 25.3298
      39593105,-112.051, 25.3298
      39603105,-112.051, 25.3298
      39613105,-112.051, 25.3298
      39623105,-112.051, 25.3298
      39633105,-112.051, 25.3298
      39643286,-112.051, 25.3298
      39653171,-112.051, 25.3298
      39663106,-112.051, 25.3298
      39673105, -106.79, 25.3298
      39683105,-112.051, 25.3298
      39693105,-112.051, 25.3298
      39703105,-112.051, 25.3298
      39713105,-112.051, 25.3298
      39723105,-112.051, 25.3298
      39733105,-112.051, 25.3298
      39743105, -106.79, 25.3298
      39753105,-112.051, 25.3298
      39763105,-112.051, 25.3298
      39773105,-112.051, 25.3298
      39783105,-112.051, 25.3298
      39793105, -106.79, 25.3298
      39803298,-112.051, 25.3298
      39813178,-112.051, 25.3298
      39823106,-112.051, 25.3298
      39833105,-112.051, 25.3298
      39843105,-112.051, 25.3298
      39853105,-112.051, 25.3298
      39863105, -106.79, 25.3298
      39873105, -101.53, 25.3298
      39883105, -106.79, 25.3298
      39893105, -106.79, 25.3298
      39903105, -106.79, 25.3298
      39913105, -101.53, 25.3298
      39923105, -106.79, 25.3298
      39933105, -101.53, 25.3298
      39943105, -106.79, 25.3298
      39953105, -106.79, 25.3298
      39963284,-112.051, 25.3298
      39973175,-112.051, 25.3298
      39983106, -106.79, 25.3298
      39993105,-112.051, 25.3298
      40003105,-112.051, 25.3298
      40013105,-112.051, 25.3298
      40023105,-112.051, 25.3298
      40033105,-112.051, 25.3298
      40043105,-112.051, 25.3298
      40053105,-112.051, 25.3298
      40063105,-112.051, 25.3298
      40073105,-112.051, 25.3298
      40083105, -106.79, 25.3298
      40093105,-112.051, 25.3298
      40103105,-112.051, 25.3298
      40113105, -106.79, 25.3298
      40123237,-112.051, 25.3298
      40133169,-112.051, 25.3298
      40143106,-112.051, 25.3298
      40153105,-112.051, 25.3298
      40163105,-112.051, 25.3298
      40173105, -106.79, 25.3298
      40183105, -106.79, 25.3298
      40193105,-112.051, 25.3298
      40203105,-112.051, 25.3298
      40213105,-112.051, 25.3298
      40223105,-112.051, 25.3298
      40233105,-112.051, 25.3298
      40243105,-112.051, 25.3298
      40253105,-112.051, 25.3298
      40263105,-112.051, 25.3298
      40273105, -106.79, 25.3298
      40283230, -106.79, 25.3298
      40293168,-112.051, 25.3298
      40303106,-112.051, 25.3298
      40313105,-112.051, 25.3298
      40323105, -106.79, 25.3298
      40333105, -106.79, 25.3298
      40343105,-112.051, 25.3298
      40353105,-112.051, 25.3298
      40363105, -106.79, 25.3298
      40373105,-117.311, 25.3298
      40383105,-112.051, 25.3298
      40393105,-117.311, 25.3298
      40403105,-112.051, 25.3298
      40413105,-117.311, 25.3298
      40423105,-117.311, 25.3298
      40433105,-117.311, 25.3298
      40443242,-117.311, 25.3298
      40453173,-117.311, 25.3298
      40463148,-112.051, 25.3298
      40473224,-112.051, 25.3298
      40483244,-112.051, 25.3298
      40493224, -106.79, 25.3298
      40503229,-112.051, 25.3298
      40513210,-112.051, 25.3298
      40523106,-112.051, 25.3298
      40533105,-112.051, 25.3298
      40543105,-112.051, 25.3298
      40553105,-112.051, 25.3298
      40563105,-112.051, 25.3298
      40573105,-112.051, 25.3298
      40583105,-112.051, 25.3298
      40593105,-112.051, 25.3298
      40603210,-112.051, 25.3298
      40613177,-112.051, 25.3298
      40623106,-112.051, 25.3298
      40633105,-112.051, 25.3298
      40643105,-112.051, 25.3298
      40653105,-112.051, 25.3298
      40663105,-112.051, 25.3298
      40673105,-112.051, 25.3298
      40683105,-112.051, 25.3298
      40693105,-112.051, 25.3298
      40703105,-112.051, 25.3298
      40713105,-112.051, 25.3298
      40723105,-112.051, 25.3298
      40733105,-112.051, 25.3298
      40743105,-112.051, 25.3298
      40753105,-112.051, 25.3298
      40763225, -106.79, 25.3298
      40773177,-112.051, 25.3298
      40783106,-112.051, 25.3298
      40793105,-112.051, 25.3298
      40803105,-112.051, 25.3298
      40813105,-112.051, 25.3298
      40823105,-117.311, 25.3298
      40833105,-112.051, 25.3298
      40843105,-112.051, 25.3298
      40853105,-112.051, 25.3298
      40863105,-112.051, 25.3298
      40873105, -106.79, 25.3298
      40883105,-112.051, 25.3298
      40893105,-112.051, 25.3298
      40903105,-112.051, 25.3298
      40913105,-112.051, 25.3298
      40923282,-112.051, 25.3298
      40933181,-112.051, 25.3298
      40943106,-112.051, 25.3298
      40953105,-112.051, 25.3298
      40963105,-112.051, 25.3298
      40973105,-112.051, 25.3298
      40983105,-112.051, 25.3298
      40993105,-112.051, 25.3298
      41003105,-112.051, 25.3298
      41013105,-112.051, 25.3298
      41023105,-112.051, 25.3298
      41033105,-112.051, 25.3298
      41043105,-112.051, 25.3298
      41053105,-112.051, 25.3298
      41063105,-112.051, 25.3298
      41073105,-112.051, 25.3298
      41083224,-112.051, 25.3298
      41093179, -106.79, 25.3298
      41103106, -106.79, 25.3298
      41113105, -106.79, 25.3298
      41123105, -106.79, 25.3298
      41133105, -106.79, 25.3298
      41143105, -106.79, 25.3298
      41153105, -106.79, 25.3298
      41163105,-112.051, 25.3298
      41173105, -106.79, 25.3298
      41183105, -106.79, 25.3298
      41193105, -106.79, 25.3298
      41203105, -106.79, 25.3298
      41213105, -106.79, 25.3298
      41223105, -106.79, 25.3298
      41233105, -106.79, 25.3298
      41243222, -106.79, 25.3298
      41253174, -106.79, 25.3298
      41263106, -106.79, 25.3298
      41273105, -106.79, 25.3298
      41283105, -106.79, 25.3298
      41293105,-112.051, 25.3298
      41303105,-112.051, 25.3298
      41313105,-112.051, 25.3298
      41323105,-112.051, 25.3298
      41333105,-112.051, 25.3298
      41343105,-112.051, 25.3298
      41353105,-112.051, 25.3298
      41363105,-112.051, 25.3298
      41373105, -106.79, 25.3298
      41383105,-112.051, 25.3298
      41393105,-112.051, 25.3298
      41403224,-112.051, 25.3298
      41413177,-112.051, 25.3298
      41423106,-112.051, 25.3298
      41433105,-112.051, 25.3298
      41443105,-112.051, 25.3298
      41453105,-112.051, 25.3298
      41463105,-112.051, 25.3298
      41473236,-117.311, 25.3298
      41483237,-112.051, 25.3298
      41493273,-112.051, 25.3298
      41503263, -106.79, 25.3298
      41513211, -101.53, 25.3298
      41523106, -106.79, 25.3298
      41533105, -106.79, 25.3298
      41543105, -106.79, 25.3298
      41553105, -106.79, 25.3298
      41563225, -106.79, 25.3298
      41573172, -106.79, 25.3298
      41583106, -106.79, 25.3298
      41593105, -106.79, 25.3298
      41603105,-112.051, 25.3298
      41613105,-112.051, 25.3298
      41623105,-112.051, 25.3298
      41633105,-112.051, 25.3298
      41643105,-112.051, 25.3298
      41653105,-112.051, 25.3298
      41663105,-117.311, 25.3298
      41673105,-112.051, 25.3298
      41683105,-112.051, 25.3298
      41693105,-112.051, 25.3298
      41703105,-117.311, 25.3298
      41713105,-112.051, 25.3298
      41723288,-112.051, 25.3298
      41733180,-112.051, 25.3298
      41743106,-112.051, 25.3298
      41753105,-112.051, 25.3298
      41763105,-112.051, 25.3298
      41773105, -106.79, 25.3298
      41783105,-112.051, 25.3298
      41793105,-112.051, 25.3298
      41803105,-112.051, 25.3298
      41813105, -106.79, 25.3298
      41823105, -106.79, 25.3298
      41833105, -106.79, 25.3298
      41843105, -101.53, 25.3298
      41853105, -106.79, 25.3298
      41863105, -106.79, 25.3298
      41873105, -106.79, 25.3298
      41883294, -106.79, 25.3298
      41893182, -106.79, 25.3298
      41903106, -101.53, 25.3298
      41913105,-112.051, 25.3298
      41923105,-112.051, 25.3298
      41933105,-112.051, 25.3298
      41943105,-112.051, 25.3298
      41953105,-112.051, 25.3298
      41963105,-112.051, 25.3298
      41973105,-112.051, 25.3298
      41983105, -106.79, 25.3298
      41993105,-112.051, 25.3298
      42003105,-112.051, 25.3298
      42013105,-112.051, 25.3298
      42023105,-112.051, 25.3298
      42033105,-112.051, 25.3298
      42043287,-112.051, 25.3298
      42053180,-112.051, 25.3298
      42063106,-112.051, 25.3298
      42073105,-112.051, 25.3298
      42083105,-112.051, 25.3298
      42093105,-112.051, 25.3298
      42103105,-112.051, 25.3298
      42113105,-112.051, 25.3298
      42123105,-112.051, 25.3298
      42133105, -106.79, 25.3298
      42143105,-112.051, 25.3298
      42153105,-112.051, 25.3298
      42163105,-112.051, 25.3298
      42173105,-112.051, 25.3298
      42183105,-112.051, 25.3298
      42193105,-112.051, 25.3298
      42203226,-112.051, 25.3298
      42213175,-112.051, 25.3298
      42223106, -106.79, 25.3298
      42233105, -106.79, 25.3298
      42243105, -106.79, 25.3298
      42253105, -106.79, 25.3298
      42263105, -106.79, 25.3298
      42273105, -106.79, 25.3298
      42283105, -106.79, 25.3298
      42293105, -106.79, 25.3298
      42303105, -101.53, 25.3298
      42313105, -106.79, 25.3298
      42323105,-112.051, 25.3298
      42333105, -106.79, 25.3298
      42343105, -106.79, 25.3298
      42353105,-112.051, 25.3298
      42363223,-112.051, 25.3298
      42373178,-112.051, 25.3298
      42383106,-112.051, 25.3298
      42393105,-112.051, 25.3298
      42403105,-112.051, 25.3298
      42413105,-112.051, 25.3298
      42423105,-112.051, 25.3298
      42433105,-112.051, 25.3298
      42443105,-112.051, 25.3298
      42453105,-112.051, 25.3298
      42463105,-112.051, 25.3298
      42473207,-112.051, 25.3298
      42483240,-112.051, 25.3298
      42493218,-112.051, 25.3298
      42503287,-112.051, 25.3298
      42513213,-112.051, 25.3298
      42523233,-112.051, 25.3298
      42533128,-112.051, 25.3298
      42543106,-112.051, 25.3298
      42553105,-112.051, 25.3298
      42563105,-112.051, 25.3298
      42573105,-112.051, 25.3298
      42583105,-112.051, 25.3298
      42593105, -106.79, 25.3298
      42603105,-112.051, 25.3298
      42613105,-112.051, 25.3298
      42623105, -106.79, 25.3298
      42633105, -106.79, 25.3298
      42643105,-112.051, 25.3298
      42653105, -106.79, 25.3298
      42663105,-112.051, 25.3298
      42673105, -106.79, 25.3298
      42683298,-112.051, 25.3298
      42693172, -106.79, 25.3298
      42703106,-112.051, 25.3298
      42713105,-112.051, 25.3298
      42723105,-112.051, 25.3298
      42733105,-112.051, 25.3298
      42743105,-112.051, 25.3298
      42753105,-112.051, 25.3298
      42763105,-112.051, 25.3298
      42773105,-112.051, 25.3298
      42783105,-112.051, 25.3298
      42793105,-112.051, 25.3298
      42803105,-112.051, 25.3298
      42813105,-112.051, 25.3298
      42823105,-112.051, 25.3298
      42833105, -106.79, 25.3298
      42843303,-112.051, 25.3298
      42853174,-112.051, 25.3298
      42863106,-112.051, 25.3298
      42873105,-112.051, 25.3298
      42883105,-112.051, 25.3298
      42893105, -106.79, 25.3298
      42903105,-112.051, 25.3298
      42913105,-112.051, 25.3298
      42923105,-112.051, 25.3298
      42933105,-112.051, 25.3298
      42943105,-112.051, 25.3298
      42953105,-112.051, 25.3298
      42963105,-112.051, 25.3298
      42973105,-112.051, 25.3298
      42983105, -106.79, 25.3298
      42993105,-112.051, 25.3298
      43003291,-112.051, 25.3298
      43013180,-112.051, 25.3298
      43023106,-112.051, 25.3298
      43033105,-112.051, 25.3298
      43043105,-112.051, 25.3298
      43053105,-112.051, 25.3298
      43063105,-112.051, 25.3298
      43073105,-112.051, 25.3298
      43083105,-112.051, 25.3298
      43093105,-112.051, 25.3298
      43103105,-112.051, 25.3298
      43113105, -106.79, 25.3298
      43123105,-112.051, 25.3298
      43133105,-112.051, 25.3298
      43143105, -106.79, 25.3298
      43153105, -106.79, 25.3298
      43163232, -106.79, 25.3298
      43173170, -106.79, 25.3298
      43183106, -106.79, 25.3298
      43193105, -106.79, 25.3298
      43203105, -106.79, 25.3298
      43213105, -106.79, 25.3298
      43223105, -106.79, 25.3298
      43233105, -106.79, 25.3298
      43243105,-112.051, 25.3298
      43253105,-112.051, 25.3298
      43263105,-112.051, 25.3298
      43273105, -106.79, 25.3298
      43283105,-112.051, 25.3298
      43293105,-112.051, 25.3298
      43303105,-112.051, 25.3298
      43313105, -106.79, 25.3298
      43323230,-112.051, 25.3298
      43333172,-112.051, 25.3298
      43343106,-112.051, 25.3298
      43353105,-112.051, 25.3298
      43363105,-112.051, 25.3298
      43373105,-112.051, 25.3298
      43383105,-112.051, 25.3298
      43393105,-112.051, 25.3298
      43403105,-112.051, 25.3298
      43413105,-112.051, 25.3298
      43423105,-112.051, 25.3298
      43433105,-112.051, 25.3298
      43443105,-112.051, 25.3298
      43453105, -106.79, 25.3298
      43463105,-112.051, 25.3298
      43473212,-112.051, 25.3298
      43483232,-112.051, 25.3298
      43493308,-112.051, 25.3298
      43503230,-112.051, 25.3298
      43513251,-112.051, 25.3298
      43523238,-112.051, 25.3298
      43533113,-112.051, 25.3298
      43543105,-112.051, 25.3298
      43553105, -106.79, 25.3298
      43563105, -106.79, 25.3298
      43573105, -106.79, 25.3298
      43583105, -106.79, 25.3298
      43593105, -106.79, 25.3298
      43603105, -106.79, 25.3298
      43613105, -106.79, 25.3298
      43623105, -106.79, 25.3298
      43633105, -106.79, 25.3298
      43643239, -106.79, 25.3298
      43653172,-112.051, 25.3298
      43663106,-112.051, 25.3298
      43673105,-112.051, 25.3298
      43683105,-112.051, 25.3298
      43693105,-112.051, 25.3298
      43703105,-112.051, 25.3298
      43713105,-112.051, 25.3298
      43723105,-112.051, 25.3298
      43733105,-112.051, 25.3298
      43743105,-112.051, 25.3298
      43753105,-112.051, 25.3298
      43763105, -106.79, 25.3298
      43773105, -106.79, 25.3298
      43783105, -106.79, 25.3298
      43793105, -106.79, 25.3298
      43803230, -106.79, 25.3298
      43813170, -106.79, 25.3298
      43823106, -106.79, 25.3298
      43833105, -106.79, 25.3298
      43843105, -106.79, 25.3298
      43853105, -106.79, 25.3298
      43863105,-112.051, 25.3298
      43873105,-112.051, 25.3298
      43883105,-112.051, 25.3298
      43893105,-112.051, 25.3298
      43903105,-112.051, 25.3298
      43913105,-112.051, 25.3298
      43923105,-112.051, 25.3298
      43933105,-112.051, 25.3298
      43943105,-112.051, 25.3298
      43953105,-112.051, 25.3298
      43963286,-112.051, 25.3298
      43973183,-112.051, 25.3298
      43983106,-112.051, 25.3298
      43993105,-112.051, 25.3298
      44003105,-112.051, 25.3298
      44013105,-112.051, 25.3298
      44023105,-112.051, 25.3298
      44033105,-112.051, 25.3298
      44043105,-112.051, 25.3298
      44053105,-112.051, 25.3298
      44063105,-112.051, 25.3298
      44073105,-117.311, 25.3298
      44083105,-112.051, 25.3298
      44093105,-112.051, 25.3298
      44103105,-112.051, 25.3298
      44113105,-117.311, 25.3298
      44123235,-112.051, 25.3298
      44133166,-112.051, 25.3298
      44143106,-112.051, 25.3298
      44153105,-112.051, 25.3298
      44163105,-112.051, 25.3298
      44173105,-112.051, 25.3298
      44183105,-117.311, 25.3298
      44193105,-112.051, 25.3298
      44203105,-112.051, 25.3298
      44213105,-112.051, 25.3298
      44223105,-112.051, 25.3298
      44233105,-112.051, 25.3298
      44243105,-112.051, 25.3298
      44253105,-117.311, 25.3298
      44263105,-112.051, 25.3298
      44273105,-112.051, 25.3298
      44283229,-112.051, 25.3298
      44293172,-117.311, 25.3298
      44303106,-112.051, 25.3298
      44313105,-112.051, 25.3298
      44323105,-112.051, 25.3298
      44333105,-112.051, 25.3298
      44343105,-112.051, 25.3298
      44353105,-112.051, 25.3298
      44363105,-112.051, 25.3298
      44373105,-112.051, 25.3298
      44383105,-112.051, 25.3298
      44393105,-112.051, 25.3298
      44403105,-112.051, 25.3298
      44413105,-112.051, 25.3298
      44423105,-112.051, 25.3298
      44433105,-112.051, 25.3298
      44443225,-112.051, 25.3298
      44453172,-112.051, 25.3298
      44463106,-112.051, 25.3298
      44473184,-112.051, 25.3298
      44483237,-112.051, 25.3298
      44493258,-112.051, 25.3298
      44503221,-112.051, 25.3298
      44513233,-112.051, 25.3298
      44523191,-112.051, 25.3298
      44533107, -106.79, 25.3298
      44543105,-112.051, 25.3298
      44553105,-112.051, 25.3298
      44563105,-112.051, 25.3298
      44573105,-112.051, 25.3298
      44583105,-112.051, 25.3298
      44593105,-112.051, 25.3298
      44603226, -106.79, 25.3298
      44613174,-112.051, 25.3298
      44623106,-112.051, 25.3298
      44633105, -106.79, 25.3298
      44643105, -106.79, 25.3298
      44653105,-112.051, 25.3298
      44663105,-112.051, 25.3298
      44673105,-112.051, 25.3298
      44683105, -106.79, 25.3298
      44693105,-112.051, 25.3298
      44703105, -106.79, 25.3298
      44713105,-112.051, 25.3298
      44723105, -106.79, 25.3298
      44733105,-112.051, 25.3298
      44743105, -106.79, 25.3298
      44753105,-112.051, 25.3298
      44763288,-112.051, 25.3298
      44773179, -106.79, 25.3298
      44783106,-112.051, 25.3298
      44793105,-112.051, 25.3298
      44803105,-112.051, 25.3298
      44813105,-112.051, 25.3298
      44823105,-112.051, 25.3298
      44833105,-112.051, 25.3298
      44843105,-112.051, 25.3298
      44853105,-112.051, 25.3298
      44863105,-112.051, 25.3298
      44873105,-112.051, 25.3298
      44883105,-112.051, 25.3298
      44893105, -106.79, 25.3298
      44903105, -106.79, 25.3298
      44913105,-112.051, 25.3298
      44923281,-112.051, 25.3298
      44933176,-112.051, 25.3298
      44943106,-112.051, 25.3298
      44953105,-112.051, 25.3298
      44963105,-112.051, 25.3298
      44973105,-112.051, 25.3298
      44983105,-112.051, 25.3298
      44993105,-112.051, 25.3298
      45003105,-112.051, 25.3298
      45013105,-112.051, 25.3298
      45023105,-112.051, 25.3298
      45033105,-112.051, 25.3298
      45043105,-112.051, 25.3298
      45053105,-112.051, 25.3298
      45063105, -106.79, 25.3298
      45073105,-112.051, 25.3298
      45083225,-112.051, 25.3298
      45093177,-112.051, 25.3298
      45103106,-112.051, 25.3298
      45113105,-112.051, 25.3298
      45123105,-112.051, 25.3298
      45133105,-112.051, 25.3298
      45143105,-112.051, 25.3298
      45153105,-112.051, 25.3298
      45163105,-112.051, 25.3298
      45173105,-112.051, 25.3298
      45183105,-112.051, 25.3298
      45193105,-112.051, 25.3298
      45203105,-112.051, 25.3298
      45213105,-112.051, 25.3298
      45223105,-117.311, 25.3298
      45233105,-112.051, 25.3298
      45243226,-112.051, 25.3298
      45253174,-117.311, 25.3298
      45263106,-117.311, 25.3298
      45273105,-112.051, 25.3298
      45283105,-112.051, 25.3298
      45293105,-112.051, 25.3298
      45303105, -106.79, 25.3298
      45313105, -106.79, 25.3298
      45323105, -101.53, 25.3298
      45333105, -106.79, 25.3298
      45343105, -106.79, 25.3298
      45353105, -106.79, 25.3298
      45363105, -106.79, 25.3298
      45373105, -106.79, 25.3298
      45383105, -106.79, 25.3298
      45393105, -106.79, 25.3298
      45403221,-112.051, 25.3298
      45413176,-112.051, 25.3298
      45423106,-112.051, 25.3298
      45433105,-112.051, 25.3298
      45443105, -106.79, 25.3298
      45453105, -106.79, 25.3298
      45463105, -106.79, 25.3298
      45473148,-112.051, 25.3298
      45483218,-112.051, 25.3298
      45493223,-112.051, 25.3298
      45503236,-112.051, 25.3298
      45513256,-112.051, 25.3298
      45523208,-112.051, 25.3298
      45533106,-112.051, 25.3298
      45543105,-112.051, 25.3298
      45553105,-112.051, 25.3298
      45563238, -106.79, 25.3298
      45573174,-112.051, 25.3298
      45583106,-112.051, 25.3298
      45593105, -106.79, 25.3298
      45603105,-112.051, 25.3298
      45613105, -106.79, 25.3298
      45623105, -106.79, 25.3298
      45633105,-112.051, 25.3298
      45643105,-112.051, 25.3298
      45653105, -106.79, 25.3298
      45663105,-112.051, 25.3298
      45673105,-112.051, 25.3298
      45683105,-112.051, 25.3298
      45693105,-112.051, 25.3298
      45703105,-117.311, 25.3298
      45713105, -106.79, 25.3298
      45723225, -106.79, 25.3298
      45733177, -106.79, 25.3298
      45743106, -106.79, 25.3298
      45753105, -106.79, 25.3298
      45763105, -106.79, 25.3298
      45773105, -106.79, 25.3298
      45783105, -106.79, 25.3298
      45793105, -106.79, 25.3298
      45803105, -106.79, 25.3298
      45813105,-112.051, 25.3298
      45823105,-112.051, 25.3298
      45833105,-112.051, 25.3298
      45843105,-112.051, 25.3298
      45853105,-112.051, 25.3298
      45863105, -106.79, 25.3298
      45873105,-117.311, 25.3298
      45883294,-112.051, 25.3298
      45893181,-112.051, 25.3298
      45903106,-112.051, 25.3298
      45913105,-112.051, 25.3298
      45923105,-112.051, 25.3298
      45933105,-112.051, 25.3298
      45943105,-112.051, 25.3298
      45953105,-112.051, 25.3298
      45963105,-112.051, 25.3298
      45973105,-112.051, 25.3298
      45983105,-112.051, 25.3298
      45993105,-112.051, 25.3298
      46003105,-112.051, 25.3298
      46013105,-112.051, 25.3298
      46023105,-112.051, 25.3298
      46033105,-112.051, 25.3298
      46043230,-117.311, 25.3298
      46053174,-112.051, 25.3298
      46063106,-112.051, 25.3298
      46073105,-112.051, 25.3298
      46083105,-112.051, 25.3298
      46093105,-112.051, 25.3298
      46103105,-112.051, 25.3298
      46113105,-112.051, 25.3298
      46123105, -106.79, 25.3298
      46133105, -106.79, 25.3298
      46143105, -106.79, 25.3298
      46153105, -101.53, 25.3298
      46163105, -106.79, 25.3298
      46173105, -106.79, 25.3298
      46183105, -106.79, 25.3298
      46193105, -106.79, 25.3298
      46203223, -106.79, 25.3298
      46213177, -106.79, 25.3298
      46223106,-112.051, 25.3298
      46233105, -106.79, 25.3298
      46243105,-112.051, 25.3298
      46253105,-112.051, 25.3298
      46263105,-112.051, 25.3298
      46273105,-112.051, 25.3298
      46283105,-112.051, 25.3298
      46293105,-112.051, 25.3298
      46303105,-112.051, 25.3298
      46313105, -106.79, 25.3298
      46323105,-112.051, 25.3298
      46333105,-112.051, 25.3298
      46343105, -106.79, 25.3298
      46353105,-112.051, 25.3298
      46363225,-112.051, 25.3298
      46373174,-112.051, 25.3298
      46383106, -106.79, 25.3298
      46393105,-112.051, 25.3298
      46403105,-112.051, 25.3298
      46413105,-112.051, 25.3298
      46423105,-112.051, 25.3298
      46433105,-112.051, 25.3298
      46443105,-112.051, 25.3298
      46453105, -106.79, 25.3298
      46463105,-112.051, 25.3298
      46473105,-112.051, 25.3298
      46483252,-112.051, 25.3298
      46493223,-112.051, 25.3298
      46503265,-112.051, 25.3298
      46513226,-112.051, 25.3298
      46523268,-112.051, 25.3298
      46533205,-112.051, 25.3298
      46543106,-112.051, 25.3298
      46553105,-112.051, 25.3298
      46563105,-112.051, 25.3298
      46573105,-112.051, 25.3298
      46583105,-117.311, 25.3298
      46593105,-112.051, 25.3298
      46603105,-117.311, 25.3298
      46613105,-112.051, 25.3298
      46623105,-112.051, 25.3298
      46633105, -106.79, 25.3298
      46643105,-112.051, 25.3298
      46653105,-112.051, 25.3298
      46663105,-117.311, 25.3298
      46673105,-112.051, 25.3298
      46683274,-112.051, 25.3298
      46693179,-112.051, 25.3298
      46703106,-112.051, 25.3298
      46713105,-112.051, 25.3298
      46723105,-112.051, 25.3298
      46733105,-112.051, 25.3298
      46743105,-112.051, 25.3298
      46753105,-112.051, 25.3298
      46763105,-112.051, 25.3298
      46773105,-112.051, 25.3298
      46783105,-117.311, 25.3298
      46793105,-112.051, 25.3298
      46803105,-112.051, 25.3298
      46813105,-112.051, 25.3298
      46823105,-112.051, 25.3298
      46833105,-112.051, 25.3298
      46843279, -106.79, 25.3298
      46853179, -106.79, 25.3298
      46863106, -106.79, 25.3298
      46873105, -106.79, 25.3298
      46883105, -106.79, 25.3298
      46893105, -106.79, 25.3298
      46903105, -106.79, 25.3298
      46913105, -106.79, 25.3298
      46923105, -106.79, 25.3298
      46933105, -106.79, 25.3298
      46943105,-112.051, 25.3298
      46953105,-112.051, 25.3298
      46963105,-112.051, 25.3298
      46973105,-112.051, 25.3298
      46983105,-112.051, 25.3298
      46993105,-112.051, 25.3298
      47003285, -106.79, 25.3298
      47013184,-112.051, 25.3298
      47023106,-112.051, 25.3298
      47033105,-112.051, 25.3298
      47043105, -106.79, 25.3298
      47053105, -106.79, 25.3298
      47063105, -106.79, 25.3298
      47073105, -106.79, 25.3298
      47083105, -101.53, 25.3298
      47093105, -106.79, 25.3298
      47103105, -106.79, 25.3298
      47113105, -106.79, 25.3298
      47123105, -106.79, 25.3298
      47133105, -106.79, 25.3298
      47143105,-112.051, 25.3298
      47153105,-112.051, 25.3298
      47163223,-112.051, 25.3298
      47173173,-117.311, 25.3298
      47183106,-112.051, 25.3298
      47193105,-112.051, 25.3298
      47203105,-112.051, 25.3298
      47213105,-117.311, 25.3298
      47223105,-112.051, 25.3298
      47233105,-112.051, 25.3298
      47243105,-112.051, 25.3298
      47253105, -106.79, 25.3298
      47263105, -106.79, 25.3298
      47273105, -106.79, 25.3298
      47283105, -106.79, 25.3298
      47293105, -106.79, 25.3298
      47303105, -106.79, 25.3298
      47313105, -106.79, 25.3298
      47323229, -101.53, 25.3298
      47333169, -106.79, 25.3298
      47343106, -106.79, 25.3298
      47353105, -101.53, 25.3298
      47363105, -106.79, 25.3298
      47373105, -106.79, 25.3298
      47383105, -106.79, 25.3298
      47393105, -106.79, 25.3298
      47403105, -106.79, 25.3298
      47413105, -106.79, 25.3298
      47423105, -101.53, 25.3298
